Music,Chord,Key
 alceu valenca na primeira manha ,C,C
 alceu valenca na primeira manha ,F,C
 alceu valenca na primeira manha ,C,C
 alceu valenca na primeira manha ,F,C
 alceu valenca na primeira manha ,C,C
 alceu valenca na primeira manha ,Eb,C
 alceu valenca na primeira manha ,C,C
 alceu valenca na primeira manha ,Eb,C
 alceu valenca na primeira manha ,C,C
 alceu valenca na primeira manha ,F,C
 alceu valenca na primeira manha ,Fm,C
 alceu valenca na primeira manha ,C,C
 alceu valenca na primeira manha ,C,C
 alceu valenca na primeira manha ,F,C
 alceu valenca na primeira manha ,C,C
 alceu valenca na primeira manha ,F,C
 alceu valenca na primeira manha ,C,C
 alceu valenca na primeira manha ,Eb,C
 alceu valenca na primeira manha ,C,C
 alceu valenca na primeira manha ,Eb,C
 alceu valenca na primeira manha ,C,C
 alceu valenca na primeira manha ,F,C
 alceu valenca na primeira manha ,Fm,C
 alceu valenca na primeira manha ,C,C
 alceu valenca nas asas de um passarinho ,D,D
 alceu valenca nas asas de um passarinho ,A,D
 alceu valenca nas asas de um passarinho ,G,D
 alceu valenca nas asas de um passarinho ,Em,D
 alceu valenca nas asas de um passarinho ,A,D
 alceu valenca nas asas de um passarinho ,D,D
 alceu valenca nas asas de um passarinho ,D,D
 alceu valenca nas asas de um passarinho ,A,D
 alceu valenca nas asas de um passarinho ,G,D
 alceu valenca nas asas de um passarinho ,Em,D
 alceu valenca nas asas de um passarinho ,A,D
 alceu valenca nas asas de um passarinho ,D,D
 alceu valenca nas asas de um passarinho ,D,D
 alceu valenca nas asas de um passarinho ,A,D
 alceu valenca nas asas de um passarinho ,G,D
 alceu valenca nas asas de um passarinho ,Em,D
 alceu valenca nas asas de um passarinho ,A,D
 alceu valenca nas asas de um passarinho ,D,D
 alceu valenca nas asas de um passarinho ,D,D
 alceu valenca nas asas de um passarinho ,A,D
 alceu valenca nas asas de um passarinho ,G,D
 alceu valenca nas asas de um passarinho ,Em,D
 alceu valenca nas asas de um passarinho ,A,D
 alceu valenca nas asas de um passarinho ,D,D
 alceu valenca no balanco da canoa ,A#,G
 alceu valenca no balanco da canoa ,A,G
 alceu valenca no balanco da canoa ,G,G
 alceu valenca no balanco da canoa ,C,G
 alceu valenca no balanco da canoa ,C,G
 alceu valenca no balanco da canoa ,D,G
 alceu valenca no balanco da canoa ,G,G
 alceu valenca no balanco da canoa ,A#,G
 alceu valenca no balanco da canoa ,A,G
 alceu valenca no balanco da canoa ,G,G
 alceu valenca no balanco da canoa ,C,G
 alceu valenca no balanco da canoa ,G,G
 alceu valenca no balanco da canoa ,C,G
 alceu valenca no balanco da canoa ,D,G
 alceu valenca no balanco da canoa ,G,G
 alceu valenca no balanco da canoa ,C,G
 alceu valenca no balanco da canoa ,G,G
 alceu valenca no romper da aurora ,F,C
 alceu valenca no romper da aurora ,G,C
 alceu valenca no romper da aurora ,F,C
 alceu valenca no romper da aurora ,G,C
 alceu valenca no romper da aurora ,F,C
 alceu valenca no romper da aurora ,G,C
 alceu valenca no romper da aurora ,F,C
 alceu valenca no romper da aurora ,G,C
 alceu valenca no romper da aurora ,F,C
 alceu valenca no romper da aurora ,G,C
 alceu valenca no romper da aurora ,F,C
 alceu valenca no romper da aurora ,G,C
 alceu valenca no romper da aurora ,F,C
 alceu valenca no romper da aurora ,G,C
 alceu valenca no romper da aurora ,F,C
 alceu valenca no romper da aurora ,G,C
 alceu valenca no romper da aurora ,F,C
 alceu valenca no romper da aurora ,G,C
 alceu valenca no romper da aurora ,F,C
 alceu valenca no romper da aurora ,G,C
 alceu valenca no romper da aurora ,F,C
 alceu valenca no romper da aurora ,G,C
 alceu valenca no romper da aurora ,F,C
 alceu valenca no romper da aurora ,G,C
 alceu valenca no romper da aurora ,F,C
 alceu valenca no romper da aurora ,C,C
 alceu valenca no romper da aurora ,Bm,C
 alceu valenca no romper da aurora ,Em,C
 alceu valenca no romper da aurora ,F,C
 alceu valenca no romper da aurora ,C,C
 alceu valenca no romper da aurora ,G,C
 alceu valenca no romper da aurora ,F,C
 alceu valenca no romper da aurora ,G,C
 alceu valenca no romper da aurora ,F,C
 alceu valenca no romper da aurora ,G,C
 alceu valenca no romper da aurora ,F,C
 alceu valenca no romper da aurora ,G,C
 alceu valenca no romper da aurora ,F,C
 alceu valenca no romper da aurora ,G,C
 alceu valenca no romper da aurora ,F,C
 alceu valenca no romper da aurora ,C,C
 alceu valenca no romper da aurora ,Bm,C
 alceu valenca no romper da aurora ,Em,C
 alceu valenca no romper da aurora ,F,C
 alceu valenca no romper da aurora ,C,C
 alceu valenca no romper da aurora ,G,C
 alceu valenca no romper da aurora ,F,C
 alceu valenca no romper da aurora ,G,C
 alceu valenca no romper da aurora ,F,C
 alceu valenca no romper da aurora ,G,C
 alceu valenca no romper da aurora ,F,C
 alceu valenca no romper da aurora ,G,C
 alceu valenca no romper da aurora ,F,C
 alceu valenca no romper da aurora ,C,C
 alceu valenca no romper da aurora ,Bm,C
 alceu valenca no romper da aurora ,Em,C
 alceu valenca no romper da aurora ,F,C
 alceu valenca no romper da aurora ,C,C
 alceu valenca no romper da aurora ,G,C
 alceu valenca o da paixao ,B7,C
 alceu valenca o da paixao ,Em,C
 alceu valenca o da paixao ,B7,C
 alceu valenca o da paixao ,Em,C
 alceu valenca o da paixao ,B7,C
 alceu valenca o da paixao ,Em,C
 alceu valenca o da paixao ,B7,C
 alceu valenca o da paixao ,Em,C
 alceu valenca o da paixao ,Am,C
 alceu valenca o da paixao ,Em,C
 alceu valenca o da paixao ,Em/D,C
 alceu valenca o da paixao ,B7,C
 alceu valenca o da paixao ,Em,C
 alceu valenca o da paixao ,B7,C
 alceu valenca o da paixao ,Em,C
 alceu valenca o da paixao ,B7,C
 alceu valenca o da paixao ,Em,C
 alceu valenca o da paixao ,Am,C
 alceu valenca o da paixao ,Em,C
 alceu valenca o da paixao ,Em/D,C
 alceu valenca o da paixao ,B7,C
 alceu valenca o da paixao ,Em,C
 alceu valenca o tempo e o vento ,Em,G
 alceu valenca o tempo e o vento ,Bm,G
 alceu valenca o tempo e o vento ,C,G
 alceu valenca o tempo e o vento ,D,G
 alceu valenca o tempo e o vento ,G,G
 alceu valenca o tempo e o vento ,A7,G
 alceu valenca o tempo e o vento ,Em,G
 alceu valenca o tempo e o vento ,A7,G
 alceu valenca o tempo e o vento ,G,G
 alceu valenca o tempo e o vento ,Dm,G
 alceu valenca o tempo e o vento ,G,G
 alceu valenca o tempo e o vento ,Em,G
 alceu valenca o tempo e o vento ,A7,G
 alceu valenca o tempo e o vento ,C,G
 alceu valenca o tempo e o vento ,G,G
 alceu valenca o tempo e o vento ,Dm,G
 alceu valenca o tempo e o vento ,G,G
 alceu valenca o tempo e o vento ,Em,G
 alceu valenca o tempo e o vento ,Bm,G
 alceu valenca o tempo e o vento ,C,G
 alceu valenca o tempo e o vento ,G,G
 alceu valenca o tempo e o vento ,A7,G
 alceu valenca o tempo e o vento ,G,G
 alceu valenca o tempo e o vento ,B,G
 alceu valenca o tempo e o vento ,B7,G
 alceu valenca o tempo e o vento ,Em,G
 alceu valenca o tempo e o vento ,B7,G
 alceu valenca o tempo e o vento ,Em,G
 alceu valenca o tempo e o vento ,A7,G
 alceu valenca o tempo e o vento ,D,G
 alceu valenca o tempo e o vento ,A7,G
 alceu valenca o tempo e o vento ,D,G
 alceu valenca o tempo e o vento ,B7,G
 alceu valenca o tempo e o vento ,Em,G
 alceu valenca o tempo e o vento ,C#7,G
 alceu valenca o tempo e o vento ,F#m,G
 alceu valenca o tempo e o vento ,D#7,G
 alceu valenca o tempo e o vento ,G#m,G
 alceu valenca o tempo e o vento ,E7,G
 alceu valenca o tempo e o vento ,D#7,G
 alceu valenca o tempo e o vento ,G#m,G
 alceu valenca o tempo e o vento ,D7,G
 alceu valenca o tempo e o vento ,G,G
 alceu valenca o tempo e o vento ,Dm,G
 alceu valenca o tempo e o vento ,G,G
 alceu valenca o tempo e o vento ,Em,G
 alceu valenca o tempo e o vento ,Bm,G
 alceu valenca o tempo e o vento ,C,G
 alceu valenca o tempo e o vento ,G,G
 alceu valenca o tempo e o vento ,A7,G
 alceu valenca o tempo e o vento ,G,G
 alceu valenca papagaio do futuro ,A,G
 alceu valenca papagaio do futuro ,A,G
 alceu valenca papagaio do futuro ,D,G
 alceu valenca papagaio do futuro ,A,G
 alceu valenca papagaio do futuro ,D,G
 alceu valenca papagaio do futuro ,A,G
 alceu valenca papagaio do futuro ,D,G
 alceu valenca papagaio do futuro ,A,G
 alceu valenca papagaio do futuro ,A,G
 alceu valenca papagaio do futuro ,D,G
 alceu valenca papagaio do futuro ,A,G
 alceu valenca papagaio do futuro ,D,G
 alceu valenca papagaio do futuro ,A,G
 alceu valenca papagaio do futuro ,D,G
 alceu valenca papagaio do futuro ,A,G
 alceu valenca papagaio do futuro ,A,G
 alceu valenca papagaio do futuro ,D,G
 alceu valenca papagaio do futuro ,A,G
 alceu valenca papagaio do futuro ,D,G
 alceu valenca papagaio do futuro ,A,G
 alceu valenca papagaio do futuro ,A,G
 alceu valenca papagaio do futuro ,D,G
 alceu valenca papagaio do futuro ,A,G
 alceu valenca papagaio do futuro ,D,G
 alceu valenca papagaio do futuro ,A,G
 alceu valenca papagaio do futuro ,D,G
 alceu valenca papagaio do futuro ,A,G
 alceu valenca papagaio do futuro ,D,G
 alceu valenca papagaio do futuro ,A,G
 alceu valenca papagaio do futuro ,D,G
 alceu valenca papagaio do futuro ,A,G
 alceu valenca papagaio do futuro ,D,G
 alceu valenca papagaio do futuro ,A,G
 alceu valenca papagaio do futuro ,D,G
 alceu valenca papagaio do futuro ,A,G
 alceu valenca pedras de sal ,E,A
 alceu valenca pedras de sal ,A,A
 alceu valenca pedras de sal ,E,A
 alceu valenca pedras de sal ,A,A
 alceu valenca pedras de sal ,E,A
 alceu valenca pedras de sal ,A,A
 alceu valenca pedras de sal ,E,A
 alceu valenca pedras de sal ,A,A
 alceu valenca pedras de sal ,E,A
 alceu valenca pelas ruas que andei ,Bm,D
 alceu valenca pelas ruas que andei ,C#m,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,Bm,D
 alceu valenca pelas ruas que andei ,C#m,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,Bm,D
 alceu valenca pelas ruas que andei ,C#m,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,C,D
 alceu valenca pelas ruas que andei ,G,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,C,D
 alceu valenca pelas ruas que andei ,G,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,C#m,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,F#m,D
 alceu valenca pelas ruas que andei ,C#m,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,E,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,Bm,D
 alceu valenca pelas ruas que andei ,C#m,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,Bm,D
 alceu valenca pelas ruas que andei ,C#m,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,Bm,D
 alceu valenca pelas ruas que andei ,C#m,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,Bm,D
 alceu valenca pelas ruas que andei ,C#m,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,C,D
 alceu valenca pelas ruas que andei ,G,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,C,D
 alceu valenca pelas ruas que andei ,G,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,C#m,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,F#m,D
 alceu valenca pelas ruas que andei ,C#m,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,E,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca pelas ruas que andei ,D,D
 alceu valenca pelas ruas que andei ,A,D
 alceu valenca perfidia ,C,C
 alceu valenca perfidia ,Am,C
 alceu valenca perfidia ,Dm,C
 alceu valenca perfidia ,G,C
 alceu valenca perfidia ,C,C
 alceu valenca perfidia ,Am,C
 alceu valenca perfidia ,Dm,C
 alceu valenca perfidia ,G,C
 alceu valenca perfidia ,C,C
 alceu valenca perfidia ,Am,C
 alceu valenca perfidia ,Dm,C
 alceu valenca perfidia ,E,C
 alceu valenca perfidia ,G,C
 alceu valenca perfidia ,C,C
 alceu valenca perfidia ,Am,C
 alceu valenca perfidia ,Dm,C
 alceu valenca perfidia ,G,C
 alceu valenca perfidia ,C,C
 alceu valenca perfidia ,Am,C
 alceu valenca perfidia ,Dm,C
 alceu valenca perfidia ,G,C
 alceu valenca perfidia ,C,C
 alceu valenca perfidia ,Am,C
 alceu valenca perfidia ,Dm,C
 alceu valenca perfidia ,E,C
 alceu valenca perfidia ,F,C
 alceu valenca perfidia ,E,C
 alceu valenca perfidia ,F,C
 alceu valenca perfidia ,E,C
 alceu valenca perfidia ,G,C
 alceu valenca perfidia ,C,C
 alceu valenca perfidia ,Am,C
 alceu valenca perfidia ,Dm,C
 alceu valenca perfidia ,G,C
 alceu valenca perfidia ,C,C
 alceu valenca perfidia ,Am,C
 alceu valenca perfidia ,Dm,C
 alceu valenca perfidia ,G,C
 alceu valenca perfidia ,C,C
 alceu valenca perfidia ,Am,C
 alceu valenca perfidia ,Dm,C
 alceu valenca perfidia ,G,C
 alceu valenca perfidia ,C,C
 alceu valenca perfidia ,F,C
 alceu valenca perfidia ,E,C
 alceu valenca perfidia ,F,C
 alceu valenca perfidia ,E,C
 alceu valenca perfidia ,G,C
 alceu valenca perfidia ,C,C
 alceu valenca perfidia ,Am,C
 alceu valenca perfidia ,Dm,C
 alceu valenca perfidia ,G,C
 alceu valenca perfidia ,C,C
 alceu valenca perfidia ,Am,C
 alceu valenca perfidia ,Dm,C
 alceu valenca perfidia ,G,C
 alceu valenca perfidia ,C,C
 alceu valenca perfidia ,Am,C
 alceu valenca perfidia ,Dm,C
 alceu valenca perfidia ,G,C
 alceu valenca perfidia ,C,C
 alceu valenca petalas ,G,G
 alceu valenca petalas ,Em7,G
 alceu valenca petalas ,G,G
 alceu valenca petalas ,Em7,G
 alceu valenca petalas ,G,G
 alceu valenca petalas ,G,G
 alceu valenca petalas ,Em7,G
 alceu valenca petalas ,G,G
 alceu valenca petalas ,Em7,G
 alceu valenca petalas ,G,G
 alceu valenca petalas ,G,G
 alceu valenca petalas ,Em7,G
 alceu valenca petalas ,C,G
 alceu valenca petalas ,D,G
 alceu valenca petalas ,G,G
 alceu valenca petrolina juazeiro ,Gm,F
 alceu valenca petrolina juazeiro ,Dm,F
 alceu valenca petrolina juazeiro ,A7,F
 alceu valenca petrolina juazeiro ,Dm,F
 alceu valenca petrolina juazeiro ,Gm,F
 alceu valenca petrolina juazeiro ,Dm,F
 alceu valenca petrolina juazeiro ,A7,F
 alceu valenca petrolina juazeiro ,Dm,F
 alceu valenca petrolina juazeiro ,C,F
 alceu valenca petrolina juazeiro ,A#,F
 alceu valenca petrolina juazeiro ,A7,F
 alceu valenca petrolina juazeiro ,Dm,F
 alceu valenca petrolina juazeiro ,A7,F
 alceu valenca petrolina juazeiro ,Dm,F
 alceu valenca petrolina juazeiro ,A7,F
 alceu valenca petrolina juazeiro ,Dm,F
 alceu valenca petrolina juazeiro ,D7,F
 alceu valenca petrolina juazeiro ,Gm,F
 alceu valenca petrolina juazeiro ,C7,F
 alceu valenca petrolina juazeiro ,F,F
 alceu valenca petrolina juazeiro ,Bb,F
 alceu valenca petrolina juazeiro ,Gm,F
 alceu valenca petrolina juazeiro ,A7,F
 alceu valenca petrolina juazeiro ,Dm,F
 alceu valenca petrolina juazeiro ,D7,F
 alceu valenca petrolina juazeiro ,Gm,F
 alceu valenca petrolina juazeiro ,C7,F
 alceu valenca petrolina juazeiro ,F,F
 alceu valenca petrolina juazeiro ,Bb,F
 alceu valenca petrolina juazeiro ,Gm,F
 alceu valenca petrolina juazeiro ,A7,F
 alceu valenca petrolina juazeiro ,Dm,F
 alceu valenca petrolina juazeiro ,A7,F
 alceu valenca petrolina juazeiro ,Dm,F
 alceu valenca petrolina juazeiro ,A7,F
 alceu valenca petrolina juazeiro ,Dm,F
 alceu valenca petrolina juazeiro ,D7,F
 alceu valenca petrolina juazeiro ,Gm,F
 alceu valenca petrolina juazeiro ,C7,F
 alceu valenca petrolina juazeiro ,F,F
 alceu valenca petrolina juazeiro ,Bb,F
 alceu valenca petrolina juazeiro ,Gm,F
 alceu valenca petrolina juazeiro ,A7,F
 alceu valenca petrolina juazeiro ,Dm,F
 alceu valenca petrolina juazeiro ,D7,F
 alceu valenca petrolina juazeiro ,Gm,F
 alceu valenca petrolina juazeiro ,C7,F
 alceu valenca petrolina juazeiro ,F,F
 alceu valenca petrolina juazeiro ,Bb,F
 alceu valenca petrolina juazeiro ,Gm,F
 alceu valenca petrolina juazeiro ,A7,F
 alceu valenca petrolina juazeiro ,Dm,F
 alceu valenca petrolina juazeiro ,Gm,F
 alceu valenca petrolina juazeiro ,Dm,F
 alceu valenca petrolina juazeiro ,A7,F
 alceu valenca petrolina juazeiro ,Dm,F
 alceu valenca petrolina juazeiro ,D7,F
 alceu valenca petrolina juazeiro ,Gm,F
 alceu valenca petrolina juazeiro ,C7,F
 alceu valenca petrolina juazeiro ,F,F
 alceu valenca petrolina juazeiro ,Bb,F
 alceu valenca petrolina juazeiro ,Gm,F
 alceu valenca petrolina juazeiro ,A7,F
 alceu valenca petrolina juazeiro ,Dm,F
 alceu valenca petrolina juazeiro ,D7,F
 alceu valenca petrolina juazeiro ,Gm,F
 alceu valenca petrolina juazeiro ,C7,F
 alceu valenca petrolina juazeiro ,F,F
 alceu valenca petrolina juazeiro ,Bb,F
 alceu valenca petrolina juazeiro ,Gm,F
 alceu valenca petrolina juazeiro ,A7,F
 alceu valenca petrolina juazeiro ,Dm,F
 alceu valenca petrolina juazeiro ,D7,F
 alceu valenca petrolina juazeiro ,Gm,F
 alceu valenca petrolina juazeiro ,C7,F
 alceu valenca petrolina juazeiro ,F,F
 alceu valenca petrolina juazeiro ,Bb,F
 alceu valenca petrolina juazeiro ,Gm,F
 alceu valenca petrolina juazeiro ,A7,F
 alceu valenca petrolina juazeiro ,Dm,F
 alceu valenca petrolina juazeiro ,Gm,F
 alceu valenca petrolina juazeiro ,A7,F
 alceu valenca petrolina juazeiro ,Dm,F
 alceu valenca petrolina juazeiro ,Gm,F
 alceu valenca petrolina juazeiro ,A7,F
 alceu valenca petrolina juazeiro ,Dm,F
 alceu valenca petrolina juazeiro ,Gm,F
 alceu valenca petrolina juazeiro ,A7,F
 alceu valenca petrolina juazeiro ,Dm,F
 alceu valenca petrolina juazeiro ,Gm,F
